inventory_id,store_id,product_id,current_stock,reorder_point,stockout_days_last_month,avg_daily_sales,last_restock_date
INV003975,STR0106,PRD0004,61,12,13,2.03,2024-09-08
INV003976,STR0106,PRD0005,63,12,1,2.1,2024-09-14
INV003977,STR0106,PRD0006,49,9,7,1.63,2024-09-11
INV003978,STR0106,PRD0007,59,11,0,1.97,2024-09-06
INV003979,STR0106,PRD0008,69,13,7,2.3,2024-09-12
INV003980,STR0106,PRD0009,28,5,12,0.93,2024-09-04
INV003981,STR0106,PRD0010,72,14,6,2.4,2024-09-02
INV003982,STR0106,PRD0011,58,11,8,1.93,2024-09-07
INV003983,STR0106,PRD0012,67,13,10,2.23,2024-09-23
INV003984,STR0106,PRD0013,52,10,2,1.73,2024-09-23
INV003985,STR0106,PRD0014,77,15,14,2.57,2024-09-17
INV003986,STR0106,PRD0015,79,15,14,2.63,2024-09-04
INV003987,STR0106,PRD0016,26,5,9,0.87,2024-09-27
INV003988,STR0106,PRD0017,30,6,14,1.0,2024-09-02
INV003989,STR0106,PRD0018,26,5,14,0.87,2024-09-21
INV003990,STR0106,PRD0019,15,3,14,0.5,2024-09-19
INV003991,STR0106,PRD0020,14,2,2,0.47,2024-09-19
INV003992,STR0106,PRD0021,75,15,4,2.5,2024-09-08
INV003993,STR0106,PRD0022,16,3,0,0.53,2024-09-16
INV003994,STR0106,PRD0023,37,7,9,1.23,2024-09-29
INV003995,STR0106,PRD0024,65,13,3,2.17,2024-09-13
INV003996,STR0106,PRD0025,36,7,7,1.2,2024-09-24
INV003997,STR0106,PRD0026,56,11,2,1.87,2024-09-29
INV003998,STR0106,PRD0027,68,13,8,2.27,2024-09-16
INV003999,STR0106,PRD0028,26,5,12,0.87,2024-09-24
INV004000,STR0106,PRD0029,77,15,4,2.57,2024-09-23
INV004001,STR0106,PRD0030,26,5,8,0.87,2024-09-18
INV004002,STR0106,PRD0031,40,8,9,1.33,2024-09-17
INV004003,STR0106,PRD0034,21,4,7,0.7,2024-09-14
INV004004,STR0106,PRD0037,66,13,6,2.2,2024-09-11
INV004005,STR0107,PRD0001,60,12,14,2.0,2024-09-14
INV004006,STR0107,PRD0002,48,9,13,1.6,2024-09-11
INV004007,STR0107,PRD0003,22,4,8,0.73,2024-09-05
INV004008,STR0107,PRD0004,11,2,3,0.37,2024-09-20
INV004009,STR0107,PRD0005,56,11,12,1.87,2024-09-04
INV004010,STR0107,PRD0006,43,8,3,1.43,2024-09-12
INV004011,STR0107,PRD0007,21,4,7,0.7,2024-09-14
INV004012,STR0107,PRD0008,12,2,1,0.4,2024-09-28
INV004013,STR0107,PRD0009,27,5,3,0.9,2024-09-12
INV004014,STR0107,PRD0010,79,15,5,2.63,2024-09-26
INV004015,STR0107,PRD0011,34,6,4,1.13,2024-09-27
INV004016,STR0107,PRD0012,35,7,13,1.17,2024-09-17
INV004017,STR0107,PRD0013,56,11,8,1.87,2024-09-22
INV004018,STR0107,PRD0014,50,10,1,1.67,2024-09-21
INV004019,STR0107,PRD0015,73,14,14,2.43,2024-09-29
INV004020,STR0107,PRD0016,64,12,2,2.13,2024-09-04
INV004021,STR0107,PRD0017,23,4,9,0.77,2024-09-22
INV004022,STR0107,PRD0018,74,14,12,2.47,2024-09-06
INV004023,STR0107,PRD0019,18,3,10,0.6,2024-09-23
INV004024,STR0107,PRD0020,76,15,3,2.53,2024-09-18
INV004025,STR0107,PRD0021,21,4,2,0.7,2024-09-08
INV004026,STR0107,PRD0022,47,9,14,1.57,2024-09-09
INV004027,STR0107,PRD0023,20,4,12,0.67,2024-09-06
INV004028,STR0107,PRD0024,36,7,13,1.2,2024-09-03
INV004029,STR0107,PRD0025,66,13,13,2.2,2024-09-24
INV004030,STR0107,PRD0026,67,13,1,2.23,2024-09-19
INV004031,STR0107,PRD0027,71,14,8,2.37,2024-09-07
INV004032,STR0107,PRD0028,48,9,6,1.6,2024-09-17
INV004033,STR0107,PRD0029,58,11,8,1.93,2024-09-01
INV004034,STR0107,PRD0033,16,3,13,0.53,2024-09-20
INV004035,STR0107,PRD0034,26,5,10,0.87,2024-09-13
INV004036,STR0107,PRD0035,69,13,11,2.3,2024-09-10
INV004037,STR0107,PRD0039,55,11,0,1.83,2024-09-05
INV004038,STR0108,PRD0001,69,13,9,2.3,2024-09-25
INV004039,STR0108,PRD0002,79,15,8,2.63,2024-09-21
INV004040,STR0108,PRD0003,31,6,13,1.03,2024-09-12
INV004041,STR0108,PRD0004,40,8,13,1.33,2024-09-07
INV004042,STR0108,PRD0005,35,7,5,1.17,2024-09-26
INV004043,STR0108,PRD0006,78,15,13,2.6,2024-09-14
INV004044,STR0108,PRD0007,57,11,12,1.9,2024-09-03
INV004045,STR0108,PRD0008,75,15,1,2.5,2024-09-19
INV004046,STR0108,PRD0009,77,15,9,2.57,2024-09-19
INV004047,STR0108,PRD0010,15,3,8,0.5,2024-09-22
INV004048,STR0108,PRD0011,41,8,13,1.37,2024-09-16
INV004049,STR0108,PRD0012,32,6,13,1.07,2024-09-13
INV004050,STR0108,PRD0013,41,8,11,1.37,2024-09-11
INV004051,STR0108,PRD0014,75,15,13,2.5,2024-09-21
INV004052,STR0108,PRD0015,49,9,0,1.63,2024-09-12
INV004053,STR0108,PRD0016,53,10,12,1.77,2024-09-08
INV004054,STR0108,PRD0017,70,14,14,2.33,2024-09-19
INV004055,STR0108,PRD0018,25,5,5,0.83,2024-09-29
INV004056,STR0108,PRD0019,34,6,8,1.13,2024-09-20
INV004057,STR0108,PRD0020,26,5,14,0.87,2024-09-03
INV004058,STR0108,PRD0021,20,4,10,0.67,2024-09-04
INV004059,STR0108,PRD0022,59,11,6,1.97,2024-09-01
INV004060,STR0108,PRD0023,37,7,11,1.23,2024-09-10
INV004061,STR0108,PRD0024,21,4,10,0.7,2024-09-25
INV004062,STR0108,PRD0025,60,12,9,2.0,2024-09-06
INV004063,STR0108,PRD0026,69,13,6,2.3,2024-09-25
INV004064,STR0108,PRD0027,46,9,10,1.53,2024-09-27
INV004065,STR0108,PRD0028,10,2,1,0.33,2024-09-17
INV004066,STR0108,PRD0029,29,5,0,0.97,2024-09-08
INV004067,STR0108,PRD0031,74,14,13,2.47,2024-09-14
INV004068,STR0108,PRD0033,51,10,8,1.7,2024-09-07
INV004069,STR0108,PRD0035,16,3,14,0.53,2024-09-27
INV004070,STR0108,PRD0036,39,7,7,1.3,2024-09-28
INV004071,STR0108,PRD0037,28,5,1,0.93,2024-09-17
INV004072,STR0108,PRD0039,36,7,8,1.2,2024-09-04
INV004073,STR0109,PRD0001,56,11,10,1.87,2024-09-24
INV004074,STR0109,PRD0002,40,8,7,1.33,2024-09-17
INV004075,STR0109,PRD0003,52,10,4,1.73,2024-09-15
INV004076,STR0109,PRD0004,18,3,14,0.6,2024-09-15
INV004077,STR0109,PRD0005,12,2,0,0.4,2024-09-27
INV004078,STR0109,PRD0006,62,12,11,2.07,2024-09-06
INV004079,STR0109,PRD0007,25,5,12,0.83,2024-09-26
INV004080,STR0109,PRD0008,36,7,12,1.2,2024-09-07
INV004081,STR0109,PRD0009,46,9,1,1.53,2024-09-17
INV004082,STR0109,PRD0010,11,2,7,0.37,2024-09-18
INV004083,STR0109,PRD0011,28,5,9,0.93,2024-09-17
INV004084,STR0109,PRD0012,71,14,5,2.37,2024-09-25
INV004085,STR0109,PRD0013,48,9,0,1.6,2024-09-18
INV004086,STR0109,PRD0014,64,12,10,2.13,2024-09-19
INV004087,STR0109,PRD0015,75,15,14,2.5,2024-09-12
INV004088,STR0109,PRD0016,70,14,2,2.33,2024-09-03
INV004089,STR0109,PRD0017,36,7,9,1.2,2024-09-23
INV004090,STR0109,PRD0018,55,11,5,1.83,2024-09-23
INV004091,STR0109,PRD0019,42,8,0,1.4,2024-09-29
INV004092,STR0109,PRD0020,46,9,3,1.53,2024-09-02
INV004093,STR0109,PRD0021,22,4,5,0.73,2024-09-29
INV004094,STR0109,PRD0022,26,5,12,0.87,2024-09-15
INV004095,STR0109,PRD0023,33,6,4,1.1,2024-09-15
INV004096,STR0109,PRD0024,65,13,12,2.17,2024-09-10
INV004097,STR0109,PRD0025,19,3,5,0.63,2024-09-03
INV004098,STR0109,PRD0026,15,3,10,0.5,2024-09-11
INV004099,STR0109,PRD0027,16,3,6,0.53,2024-09-28
INV004100,STR0109,PRD0028,18,3,4,0.6,2024-09-07
INV004101,STR0109,PRD0029,35,7,8,1.17,2024-09-26
INV004102,STR0109,PRD0033,49,9,4,1.63,2024-09-03
INV004103,STR0109,PRD0036,60,12,14,2.0,2024-09-23
INV004104,STR0109,PRD0037,35,7,12,1.17,2024-09-07
INV004105,STR0110,PRD0001,72,14,9,2.4,2024-09-01
INV004106,STR0110,PRD0002,10,2,4,0.33,2024-09-02
INV004107,STR0110,PRD0003,44,8,11,1.47,2024-09-03
INV004108,STR0110,PRD0004,41,8,0,1.37,2024-09-03
INV004109,STR0110,PRD0005,39,7,6,1.3,2024-09-17
INV004110,STR0110,PRD0006,10,2,9,0.33,2024-09-27
INV004111,STR0110,PRD0007,17,3,5,0.57,2024-09-03
INV004112,STR0110,PRD0008,31,6,2,1.03,2024-09-29
INV004113,STR0110,PRD0009,16,3,2,0.53,2024-09-06
INV004114,STR0110,PRD0010,44,8,14,1.47,2024-09-11
INV004115,STR0110,PRD0011,29,5,14,0.97,2024-09-11
INV004116,STR0110,PRD0012,52,10,7,1.73,2024-09-09
INV004117,STR0110,PRD0013,30,6,1,1.0,2024-09-28
INV004118,STR0110,PRD0014,31,6,3,1.03,2024-09-18
INV004119,STR0110,PRD0015,15,3,9,0.5,2024-09-04
INV004120,STR0110,PRD0016,62,12,9,2.07,2024-09-03
INV004121,STR0110,PRD0017,37,7,7,1.23,2024-09-27
INV004122,STR0110,PRD0018,73,14,4,2.43,2024-09-08
INV004123,STR0110,PRD0019,51,10,14,1.7,2024-09-23
INV004124,STR0110,PRD0020,30,6,3,1.0,2024-09-20
INV004125,STR0110,PRD0021,58,11,8,1.93,2024-09-26
INV004126,STR0110,PRD0022,38,7,13,1.27,2024-09-17
INV004127,STR0110,PRD0023,18,3,0,0.6,2024-09-05
INV004128,STR0110,PRD0024,72,14,8,2.4,2024-09-18
INV004129,STR0110,PRD0025,58,11,13,1.93,2024-09-11
INV004130,STR0110,PRD0026,35,7,3,1.17,2024-09-14
INV004131,STR0110,PRD0027,13,2,14,0.43,2024-09-27
INV004132,STR0110,PRD0028,60,12,1,2.0,2024-09-07
INV004133,STR0110,PRD0029,66,13,13,2.2,2024-09-15
INV004134,STR0111,PRD0001,63,12,12,2.1,2024-09-17
INV004135,STR0111,PRD0002,72,14,2,2.4,2024-09-28
INV004136,STR0111,PRD0003,73,14,4,2.43,2024-09-08
INV004137,STR0111,PRD0004,68,13,8,2.27,2024-09-09
INV004138,STR0111,PRD0005,36,7,4,1.2,2024-09-10
INV004139,STR0111,PRD0006,44,8,0,1.47,2024-09-23
INV004140,STR0111,PRD0007,63,12,0,2.1,2024-09-06
INV004141,STR0111,PRD0008,59,11,11,1.97,2024-09-08
INV004142,STR0111,PRD0009,71,14,5,2.37,2024-09-02
INV004143,STR0111,PRD0010,77,15,5,2.57,2024-09-28
INV004144,STR0111,PRD0011,33,6,8,1.1,2024-09-12
INV004145,STR0111,PRD0012,75,15,10,2.5,2024-09-07
INV004146,STR0111,PRD0013,31,6,13,1.03,2024-09-23
INV004147,STR0111,PRD0014,71,14,4,2.37,2024-09-11
INV004148,STR0111,PRD0015,69,13,8,2.3,2024-09-15
INV004149,STR0111,PRD0016,30,6,12,1.0,2024-09-03
INV004150,STR0111,PRD0017,43,8,9,1.43,2024-09-08
INV004151,STR0111,PRD0018,50,10,2,1.67,2024-09-19
INV004152,STR0111,PRD0019,67,13,1,2.23,2024-09-23
INV004153,STR0111,PRD0020,20,4,1,0.67,2024-09-10
INV004154,STR0111,PRD0021,59,11,9,1.97,2024-09-17
INV004155,STR0111,PRD0022,10,2,6,0.33,2024-09-06
INV004156,STR0111,PRD0023,57,11,9,1.9,2024-09-22
INV004157,STR0111,PRD0024,66,13,3,2.2,2024-09-25
INV004158,STR0111,PRD0025,48,9,14,1.6,2024-09-20
INV004159,STR0111,PRD0026,15,3,13,0.5,2024-09-10
INV004160,STR0111,PRD0027,41,8,12,1.37,2024-09-15
INV004161,STR0111,PRD0028,69,13,5,2.3,2024-09-15
INV004162,STR0111,PRD0029,47,9,14,1.57,2024-09-05
INV004163,STR0111,PRD0031,65,13,10,2.17,2024-09-27
INV004164,STR0111,PRD0032,44,8,2,1.47,2024-09-25
INV004165,STR0111,PRD0033,17,3,12,0.57,2024-09-12
INV004166,STR0111,PRD0035,41,8,1,1.37,2024-09-18
INV004167,STR0111,PRD0039,13,2,8,0.43,2024-09-28
INV004168,STR0112,PRD0001,29,5,10,0.97,2024-09-17
INV004169,STR0112,PRD0002,32,6,5,1.07,2024-09-06
INV004170,STR0112,PRD0003,52,10,5,1.73,2024-09-19
INV004171,STR0112,PRD0004,27,5,3,0.9,2024-09-02
INV004172,STR0112,PRD0005,58,11,9,1.93,2024-09-20
INV004173,STR0112,PRD0006,17,3,2,0.57,2024-09-26
INV004174,STR0112,PRD0007,14,2,4,0.47,2024-09-24
INV004175,STR0112,PRD0008,10,2,10,0.33,2024-09-12
INV004176,STR0112,PRD0009,75,15,0,2.5,2024-09-17
INV004177,STR0112,PRD0010,58,11,11,1.93,2024-09-11
INV004178,STR0112,PRD0011,44,8,12,1.47,2024-09-22
INV004179,STR0112,PRD0012,56,11,11,1.87,2024-09-14
INV004180,STR0112,PRD0013,51,10,1,1.7,2024-09-25
INV004181,STR0112,PRD0014,32,6,2,1.07,2024-09-03
INV004182,STR0112,PRD0015,77,15,3,2.57,2024-09-03
INV004183,STR0112,PRD0016,77,15,6,2.57,2024-09-25
INV004184,STR0112,PRD0017,30,6,1,1.0,2024-09-17
INV004185,STR0112,PRD0018,40,8,13,1.33,2024-09-06
INV004186,STR0112,PRD0019,42,8,12,1.4,2024-09-15
INV004187,STR0112,PRD0020,59,11,14,1.97,2024-09-06
INV004188,STR0112,PRD0021,70,14,5,2.33,2024-09-20
INV004189,STR0112,PRD0022,72,14,7,2.4,2024-09-15
INV004190,STR0112,PRD0023,38,7,14,1.27,2024-09-12
INV004191,STR0112,PRD0024,51,10,6,1.7,2024-09-24
INV004192,STR0112,PRD0025,22,4,11,0.73,2024-09-14
INV004193,STR0112,PRD0026,65,13,2,2.17,2024-09-10
INV004194,STR0112,PRD0027,25,5,11,0.83,2024-09-15
INV004195,STR0112,PRD0028,27,5,8,0.9,2024-09-08
INV004196,STR0112,PRD0029,12,2,7,0.4,2024-09-20
INV004197,STR0112,PRD0030,53,10,5,1.77,2024-09-25
INV004198,STR0112,PRD0031,66,13,9,2.2,2024-09-29
INV004199,STR0112,PRD0032,74,14,3,2.47,2024-09-06
INV004200,STR0112,PRD0033,38,7,11,1.27,2024-09-27
INV004201,STR0112,PRD0034,50,10,5,1.67,2024-09-03
INV004202,STR0112,PRD0037,35,7,8,1.17,2024-09-06
INV004203,STR0112,PRD0038,30,6,6,1.0,2024-09-14
INV004204,STR0113,PRD0001,39,7,8,1.3,2024-09-15
INV004205,STR0113,PRD0002,51,10,5,1.7,2024-09-19
INV004206,STR0113,PRD0003,19,3,2,0.63,2024-09-14
INV004207,STR0113,PRD0004,78,15,6,2.6,2024-09-18
INV004208,STR0113,PRD0005,15,3,8,0.5,2024-09-19
INV004209,STR0113,PRD0006,72,14,8,2.4,2024-09-28
INV004210,STR0113,PRD0007,79,15,8,2.63,2024-09-20
INV004211,STR0113,PRD0008,25,5,12,0.83,2024-09-14
INV004212,STR0113,PRD0009,10,2,11,0.33,2024-09-02
INV004213,STR0113,PRD0010,47,9,1,1.57,2024-09-12
INV004214,STR0113,PRD0011,41,8,7,1.37,2024-09-22
INV004215,STR0113,PRD0012,18,3,6,0.6,2024-09-20
INV004216,STR0113,PRD0013,67,13,11,2.23,2024-09-27
INV004217,STR0113,PRD0014,60,12,5,2.0,2024-09-27
INV004218,STR0113,PRD0015,48,9,13,1.6,2024-09-21
INV004219,STR0113,PRD0016,53,10,3,1.77,2024-09-03
INV004220,STR0113,PRD0017,66,13,13,2.2,2024-09-12
INV004221,STR0113,PRD0018,58,11,7,1.93,2024-09-20
INV004222,STR0113,PRD0019,35,7,10,1.17,2024-09-13
INV004223,STR0113,PRD0020,62,12,14,2.07,2024-09-07
INV004224,STR0113,PRD0021,75,15,4,2.5,2024-09-12
INV004225,STR0113,PRD0022,16,3,9,0.53,2024-09-22
INV004226,STR0113,PRD0023,42,8,4,1.4,2024-09-29
INV004227,STR0113,PRD0024,22,4,12,0.73,2024-09-17
INV004228,STR0113,PRD0025,21,4,3,0.7,2024-09-24
INV004229,STR0113,PRD0026,68,13,1,2.27,2024-09-27
INV004230,STR0113,PRD0027,78,15,4,2.6,2024-09-24
INV004231,STR0113,PRD0028,61,12,14,2.03,2024-09-28
INV004232,STR0113,PRD0029,31,6,14,1.03,2024-09-20
INV004233,STR0113,PRD0033,73,14,4,2.43,2024-09-23
INV004234,STR0113,PRD0038,32,6,13,1.07,2024-09-08
INV004235,STR0113,PRD0039,48,9,8,1.6,2024-09-05
INV004236,STR0114,PRD0001,29,5,9,0.97,2024-09-05
INV004237,STR0114,PRD0002,30,6,11,1.0,2024-09-09
INV004238,STR0114,PRD0003,37,7,9,1.23,2024-09-04
INV004239,STR0114,PRD0004,77,15,4,2.57,2024-09-04
INV004240,STR0114,PRD0005,70,14,0,2.33,2024-09-24
INV004241,STR0114,PRD0006,61,12,0,2.03,2024-09-19
INV004242,STR0114,PRD0007,62,12,10,2.07,2024-09-18
INV004243,STR0114,PRD0008,49,9,11,1.63,2024-09-12
INV004244,STR0114,PRD0009,59,11,1,1.97,2024-09-18
INV004245,STR0114,PRD0010,53,10,5,1.77,2024-09-04
INV004246,STR0114,PRD0011,74,14,3,2.47,2024-09-27
INV004247,STR0114,PRD0012,66,13,10,2.2,2024-09-22
INV004248,STR0114,PRD0013,52,10,0,1.73,2024-09-29
INV004249,STR0114,PRD0014,48,9,3,1.6,2024-09-08
INV004250,STR0114,PRD0015,65,13,1,2.17,2024-09-08
INV004251,STR0114,PRD0016,33,6,11,1.1,2024-09-23
INV004252,STR0114,PRD0017,33,6,5,1.1,2024-09-14
INV004253,STR0114,PRD0018,19,3,1,0.63,2024-09-18
INV004254,STR0114,PRD0019,22,4,5,0.73,2024-09-14
INV004255,STR0114,PRD0020,34,6,7,1.13,2024-09-02
INV004256,STR0114,PRD0021,10,2,2,0.33,2024-09-21
INV004257,STR0114,PRD0022,34,6,12,1.13,2024-09-20
INV004258,STR0114,PRD0023,70,14,9,2.33,2024-09-28
INV004259,STR0114,PRD0024,79,15,14,2.63,2024-09-17
INV004260,STR0114,PRD0025,13,2,4,0.43,2024-09-01
INV004261,STR0114,PRD0026,41,8,11,1.37,2024-09-17
INV004262,STR0114,PRD0027,44,8,12,1.47,2024-09-21
INV004263,STR0114,PRD0028,21,4,7,0.7,2024-09-26
INV004264,STR0114,PRD0029,59,11,0,1.97,2024-09-16
INV004265,STR0114,PRD0030,72,14,2,2.4,2024-09-04
INV004266,STR0114,PRD0033,21,4,0,0.7,2024-09-27
INV004267,STR0114,PRD0034,38,7,14,1.27,2024-09-03
INV004268,STR0114,PRD0035,57,11,10,1.9,2024-09-25
INV004269,STR0114,PRD0039,15,3,9,0.5,2024-09-06
INV004270,STR0115,PRD0001,25,5,2,0.83,2024-09-22
INV004271,STR0115,PRD0002,11,2,12,0.37,2024-09-21
INV004272,STR0115,PRD0003,38,7,6,1.27,2024-09-04
INV004273,STR0115,PRD0004,27,5,9,0.9,2024-09-10
INV004274,STR0115,PRD0005,73,14,4,2.43,2024-09-13
INV004275,STR0115,PRD0006,41,8,5,1.37,2024-09-10
INV004276,STR0115,PRD0007,67,13,5,2.23,2024-09-27
INV004277,STR0115,PRD0008,10,2,4,0.33,2024-09-13
INV004278,STR0115,PRD0009,12,2,11,0.4,2024-09-17
INV004279,STR0115,PRD0010,30,6,14,1.0,2024-09-10
INV004280,STR0115,PRD0011,55,11,8,1.83,2024-09-20
INV004281,STR0115,PRD0012,61,12,1,2.03,2024-09-20
INV004282,STR0115,PRD0013,59,11,6,1.97,2024-09-03
INV004283,STR0115,PRD0014,74,14,4,2.47,2024-09-06
INV004284,STR0115,PRD0015,52,10,2,1.73,2024-09-27
INV004285,STR0115,PRD0016,44,8,4,1.47,2024-09-19
INV004286,STR0115,PRD0017,13,2,9,0.43,2024-09-17
INV004287,STR0115,PRD0018,63,12,3,2.1,2024-09-17
INV004288,STR0115,PRD0019,16,3,7,0.53,2024-09-24
INV004289,STR0115,PRD0020,37,7,2,1.23,2024-09-27
INV004290,STR0115,PRD0021,78,15,0,2.6,2024-09-13
INV004291,STR0115,PRD0022,67,13,7,2.23,2024-09-27
INV004292,STR0115,PRD0023,16,3,14,0.53,2024-09-12
INV004293,STR0115,PRD0024,30,6,14,1.0,2024-09-13
INV004294,STR0115,PRD0025,23,4,9,0.77,2024-09-07
INV004295,STR0115,PRD0026,75,15,8,2.5,2024-09-20
INV004296,STR0115,PRD0027,79,15,4,2.63,2024-09-21
INV004297,STR0115,PRD0028,57,11,6,1.9,2024-09-24
INV004298,STR0115,PRD0029,64,12,9,2.13,2024-09-02
INV004299,STR0115,PRD0032,37,7,4,1.23,2024-09-10
INV004300,STR0115,PRD0033,19,3,3,0.63,2024-09-18
INV004301,STR0115,PRD0037,32,6,0,1.07,2024-09-24
INV004302,STR0115,PRD0038,33,6,8,1.1,2024-09-23
INV004303,STR0116,PRD0001,51,10,4,1.7,2024-09-02
INV004304,STR0116,PRD0002,75,15,14,2.5,2024-09-29
INV004305,STR0116,PRD0003,45,9,4,1.5,2024-09-05
INV004306,STR0116,PRD0004,16,3,6,0.53,2024-09-02
INV004307,STR0116,PRD0005,38,7,13,1.27,2024-09-25
INV004308,STR0116,PRD0006,58,11,3,1.93,2024-09-10
INV004309,STR0116,PRD0007,39,7,4,1.3,2024-09-14
INV004310,STR0116,PRD0008,75,15,12,2.5,2024-09-10
INV004311,STR0116,PRD0009,15,3,13,0.5,2024-09-27
INV004312,STR0116,PRD0010,60,12,6,2.0,2024-09-23
INV004313,STR0116,PRD0011,47,9,6,1.57,2024-09-13
INV004314,STR0116,PRD0012,65,13,10,2.17,2024-09-24
INV004315,STR0116,PRD0013,27,5,11,0.9,2024-09-25
INV004316,STR0116,PRD0014,55,11,14,1.83,2024-09-21
INV004317,STR0116,PRD0015,48,9,5,1.6,2024-09-25
INV004318,STR0116,PRD0016,49,9,2,1.63,2024-09-18
INV004319,STR0116,PRD0017,43,8,5,1.43,2024-09-25
INV004320,STR0116,PRD0018,44,8,6,1.47,2024-09-12
INV004321,STR0116,PRD0019,11,2,12,0.37,2024-09-22
INV004322,STR0116,PRD0020,44,8,13,1.47,2024-09-01
INV004323,STR0116,PRD0021,56,11,3,1.87,2024-09-19
INV004324,STR0116,PRD0022,55,11,11,1.83,2024-09-21
INV004325,STR0116,PRD0023,36,7,14,1.2,2024-09-28
INV004326,STR0116,PRD0024,27,5,2,0.9,2024-09-21
INV004327,STR0116,PRD0025,22,4,2,0.73,2024-09-27
INV004328,STR0116,PRD0026,18,3,1,0.6,2024-09-12
INV004329,STR0116,PRD0027,18,3,0,0.6,2024-09-27
INV004330,STR0116,PRD0028,21,4,13,0.7,2024-09-02
INV004331,STR0116,PRD0029,48,9,14,1.6,2024-09-09
INV004332,STR0116,PRD0031,12,2,14,0.4,2024-09-25
INV004333,STR0116,PRD0032,17,3,11,0.57,2024-09-10
INV004334,STR0116,PRD0034,56,11,7,1.87,2024-09-03
INV004335,STR0116,PRD0036,55,11,2,1.83,2024-09-11
INV004336,STR0116,PRD0038,44,8,14,1.47,2024-09-25
INV004337,STR0116,PRD0039,21,4,9,0.7,2024-09-12
INV004338,STR0117,PRD0001,75,15,2,2.5,2024-09-20
INV004339,STR0117,PRD0002,55,11,1,1.83,2024-09-28
INV004340,STR0117,PRD0003,50,10,1,1.67,2024-09-21
INV004341,STR0117,PRD0004,71,14,11,2.37,2024-09-28
INV004342,STR0117,PRD0005,58,11,14,1.93,2024-09-18
INV004343,STR0117,PRD0006,46,9,9,1.53,2024-09-01
INV004344,STR0117,PRD0007,17,3,10,0.57,2024-09-22
INV004345,STR0117,PRD0008,61,12,12,2.03,2024-09-24
INV004346,STR0117,PRD0009,61,12,0,2.03,2024-09-09
INV004347,STR0117,PRD0010,22,4,2,0.73,2024-09-04
INV004348,STR0117,PRD0011,36,7,6,1.2,2024-09-03
INV004349,STR0117,PRD0012,72,14,3,2.4,2024-09-19
INV004350,STR0117,PRD0013,33,6,9,1.1,2024-09-16
INV004351,STR0117,PRD0014,49,9,3,1.63,2024-09-19
INV004352,STR0117,PRD0015,73,14,9,2.43,2024-09-25
INV004353,STR0117,PRD0016,72,14,1,2.4,2024-09-16
INV004354,STR0117,PRD0017,19,3,14,0.63,2024-09-28
INV004355,STR0117,PRD0018,51,10,9,1.7,2024-09-19
INV004356,STR0117,PRD0019,67,13,13,2.23,2024-09-06
INV004357,STR0117,PRD0020,14,2,6,0.47,2024-09-29
INV004358,STR0117,PRD0021,41,8,0,1.37,2024-09-28
INV004359,STR0117,PRD0022,68,13,9,2.27,2024-09-17
INV004360,STR0117,PRD0023,69,13,7,2.3,2024-09-14
INV004361,STR0117,PRD0024,20,4,4,0.67,2024-09-25
INV004362,STR0117,PRD0025,40,8,13,1.33,2024-09-18
INV004363,STR0117,PRD0026,55,11,7,1.83,2024-09-29
INV004364,STR0117,PRD0027,39,7,7,1.3,2024-09-23
INV004365,STR0117,PRD0028,32,6,1,1.07,2024-09-07
INV004366,STR0117,PRD0029,69,13,8,2.3,2024-09-16
INV004367,STR0117,PRD0030,58,11,11,1.93,2024-09-22
INV004368,STR0117,PRD0035,42,8,3,1.4,2024-09-05
INV004369,STR0117,PRD0039,23,4,5,0.77,2024-09-20
INV004370,STR0118,PRD0001,28,5,9,0.93,2024-09-13
INV004371,STR0118,PRD0002,27,5,3,0.9,2024-09-20
INV004372,STR0118,PRD0003,33,6,11,1.1,2024-09-16
INV004373,STR0118,PRD0004,60,12,14,2.0,2024-09-25
INV004374,STR0118,PRD0005,36,7,2,1.2,2024-09-04
INV004375,STR0118,PRD0006,69,13,5,2.3,2024-09-24
INV004376,STR0118,PRD0007,61,12,7,2.03,2024-09-23
INV004377,STR0118,PRD0008,21,4,7,0.7,2024-09-06
INV004378,STR0118,PRD0009,59,11,9,1.97,2024-09-01
INV004379,STR0118,PRD0010,16,3,3,0.53,2024-09-16
INV004380,STR0118,PRD0011,56,11,6,1.87,2024-09-06
INV004381,STR0118,PRD0012,37,7,4,1.23,2024-09-23
INV004382,STR0118,PRD0013,28,5,11,0.93,2024-09-15
INV004383,STR0118,PRD0014,31,6,7,1.03,2024-09-24
INV004384,STR0118,PRD0015,26,5,7,0.87,2024-09-17
INV004385,STR0118,PRD0016,79,15,13,2.63,2024-09-29
INV004386,STR0118,PRD0017,79,15,2,2.63,2024-09-21
INV004387,STR0118,PRD0018,44,8,0,1.47,2024-09-23
INV004388,STR0118,PRD0019,27,5,11,0.9,2024-09-22
INV004389,STR0118,PRD0020,22,4,8,0.73,2024-09-12
INV004390,STR0118,PRD0021,36,7,10,1.2,2024-09-29
INV004391,STR0118,PRD0022,79,15,12,2.63,2024-09-08
INV004392,STR0118,PRD0023,44,8,2,1.47,2024-09-14
INV004393,STR0118,PRD0024,41,8,8,1.37,2024-09-03
INV004394,STR0118,PRD0025,25,5,5,0.83,2024-09-18
INV004395,STR0118,PRD0026,29,5,6,0.97,2024-09-19
INV004396,STR0118,PRD0027,63,12,9,2.1,2024-09-29
